"","sampleCode","sampleCode.y","speciesCode","Plot.x","binomial","family","genus","plot_Binomial","Plot.y","Binomial","Abundance","MW","nAtom","naAromAtom","nAtomLC","nAtomP","nB","nAromBond","nRotB","XLogP","ALogP","MLogP","TopoPSA","tpsaEfficiency","HybRatio","Fsp3","FMF","ECCEN","WPATH","WPOL","nHBDon","nHBAcc"
"PP_Tocoaq_29_Clusia trochiformis","MDP0648","MDP0648.mzXML","clutro","PP_Tocoaq_29","Clusia trochiformis","Clusiaceae","Clusia","PP_Tocoaq_29_Clusia trochiformis",NA,NA,3,456.835108799952,66.9599821578304,11.6340053258097,7.59244221604968,15.1416120451981,35.6216040745406,12.0695258704781,9.26616243185628,6.55373434348591,5.93879882261938,3.73695050400746,94.067822112983,0.218481677670251,0.421417270694588,0.420744855893816,0.312164272282835,988.917863389133,4197.79111544475,55.5415418047938,2.23483880818941,5.23822816089612
"PP_Tocoaq_29_Myrcia fallax","MDP0678","MDP0678.mzXML","myr2fal","PP_Tocoaq_29","Myrcia fallax","Myrtaceae","Myrcia","PP_Tocoaq_29_Myrcia fallax",NA,NA,4,387.96176823273,58.2091572588607,6.22971709880477,5.93554152886923,9.86703404954122,29.8545069143114,6.37922395167744,6.71291865016688,4.56626825034229,4.07238024165851,3.22310036923396,90.5592590021397,0.27207354673004,0.542348263856138,0.540634282471941,0.288756006937623,687.384224028077,2690.68009145719,49.9365945579247,1.87991871341373,4.35334680780961
"PP_Tocoaq_29_Cupania CMG-2731","MDP0649","MDP0649.mzXML","cupCMG2731","PP_Tocoaq_29","Cupania CMG-2731","Sapindaceae","Cupania","PP_Tocoaq_29_Cupania CMG-2731",NA,NA,1,377.141601058255,50.1737080618927,10.8620342097517,4.75440149507818,15.1041594829176,28.9941235910962,11.3830905542411,6.00114405448102,3.58563517908138,3.01922346205931,2.87677403996221,116.970601453175,0.323268894885601,0.339311438503717,0.338548830368703,0.349417004477739,621.444854383097,2312.18195982357,45.9339028636129,3.57166861594507,5.71860224783979
"PP_Tocoaq_29_Calyptranthes AM-3616","MDP0639","MDP0639.mzXML","cal7AM3616","PP_Tocoaq_29","Calyptranthes AM-3616","Myrtaceae","Calyptranthes","PP_Tocoaq_29_Calyptranthes AM-3616",NA,NA,3,428.314639598205,66.745932087912,5.87608612275809,6.95450078128635,9.29382193153047,33.3560963342492,6.07433917591758,7.5276463128855,6.09685300413436,5.16400293981017,3.71364681402509,83.0203282419992,0.212309176289546,0.556026760046958,0.555749315168866,0.310026735720898,861.626847451507,3517.30973199336,57.8615817516707,2.01303493701705,4.34883794245636
"PP_Tocoaq_29_Miconia AF-17614A","MDP0669","MDP0669.mzXML","mic1AF17614A","PP_Tocoaq_29","Miconia AF-17614A","Melastomataceae","Miconia","PP_Tocoaq_29_Miconia AF-17614A",NA,NA,2,395.859705999163,59.6382628227758,6.37961778648617,5.88473706397491,10.1772405749333,30.5985230729543,6.66428012979546,6.32838781321489,4.93936699143593,3.83325038326534,3.3234148753127,89.6130374801208,0.247912876584504,0.570282587667321,0.567388770313676,0.2968570233731,698.877346438713,2731.98985157561,52.4451467690573,2.32158887945485,4.84994307722217
"PP_Tocoaq_29_Hieronyma fendleri","MDP0660","MDP0660.mzXML","hiefen","PP_Tocoaq_29","Hieronyma fendleri","Phyllanthaceae","Hieronyma","PP_Tocoaq_29_Hieronyma fendleri",NA,NA,18,424.760597094195,56.4153363536809,13.2963302556253,5.47628565005499,18.4055447413408,32.919708005996,14.0114074370104,7.06777448144525,4.30105193375104,3.55044155788019,3.12281579382448,123.301697078295,0.295972839040603,0.391601357542866,0.390363756916411,0.343935795504419,804.088579025027,3229.43586569792,53.0366528558928,3.46756210475117,6.07269909980304
"PP_Tocoaq_29_Freziera dudleyi","MDP0654","MDP0654.mzXML","fredud","PP_Tocoaq_29","Freziera dudleyi","Pentaphylacaceae","Freziera","PP_Tocoaq_29_Freziera dudleyi",NA,NA,26,383.549189076122,55.0349022014702,8.57585779792458,3.39275012487774,11.9145590934492,30.1855899015268,8.92958548186952,4.1127727871573,4.99297261737721,3.93836608125641,3.22946222847092,95.634076022716,0.272103982324266,0.441397447858006,0.440404512024836,0.35005748708164,603.492134059645,2240.61913036059,53.6031006680434,2.49684678311984,4.49864427670975
"PP_Tocoaq_29_Miconia elongata","MDP0674","MDP0674.mzXML","mic1elo","PP_Tocoaq_29","Miconia elongata","Melastomataceae","Miconia","PP_Tocoaq_29_Miconia elongata",NA,NA,8,397.379282579316,52.1819836752418,8.44328633607612,4.27754361165882,12.8311370174084,30.2705552102198,8.73387757118469,6.22853079019747,2.18215837804026,1.72210021682718,2.78159830777193,133.61389314341,0.343204449724028,0.38485354284571,0.383425925059974,0.375294340708595,700.328747938687,2604.8953875565,48.3941029832143,4.08937436320185,7.49878362731998
"PP_Tocoaq_29_Weinmannia reticulata","MDP0705","MDP0705.mzXML","weiret","PP_Tocoaq_29","Weinmannia reticulata","Cunoniaceae","Weinmannia","PP_Tocoaq_29_Weinmannia reticulata",NA,NA,22,339.559068811159,41.0737308915084,12.5581498458963,2.69809299357027,17.9285242681419,26.2881235899661,13.2302978960948,4.46086668123635,3.14955003142029,2.58887407756491,2.59013747446666,114.46959039842,0.348553257495941,0.192482108528246,0.191690550166873,0.406618957292927,512.500082583218,1798.88192236648,41.2913420977226,2.96779095148609,5.2691895143552
"PP_Tocoaq_29_Ocotea AM-3556","MDP0685","MDP0685.mzXML","ocoAM3556","PP_Tocoaq_29","Ocotea AM-3556","Lauraceae","Ocotea","PP_Tocoaq_29_Ocotea AM-3556",NA,NA,1,338.351081763701,47.0891707328884,11.7069093662494,3.3075130142557,10.0944164131771,26.6535632943854,11.8333209400463,4.64400995512047,2.73566925451435,3.19464135936525,2.99051205950223,80.2350736935011,0.231643985443656,0.339578185714316,0.338476700059725,0.373396616680135,525.97782288347,1736.39813575627,40.7930550551938,2.8211551729628,4.06809617959996
"PP_Tocoaq_29_Weinmannia lechleriana","MDP0703","MDP0703.mzXML","weilec","PP_Tocoaq_29","Weinmannia lechleriana","Cunoniaceae","Weinmannia","PP_Tocoaq_29_Weinmannia lechleriana",NA,NA,3,360.977623766353,44.3489202851578,12.9161618504981,3.08303363033758,17.4020560605759,27.9725667934938,13.5595516558658,4.55606468069854,3.05917640665253,2.60750792415353,2.64241253313171,123.661639700401,0.354766937370254,0.229781228638256,0.229249455842713,0.395466141167116,561.661489361865,2002.80151106365,45.4637454144407,3.66218345766462,5.61718168165032
"PP_Tocoaq_29_Ocotea comata","MDP0686","MDP0686.mzXML","ococom","PP_Tocoaq_29","Ocotea comata","Lauraceae","Ocotea","PP_Tocoaq_29_Ocotea comata",NA,NA,30,381.528472833815,50.7003395321687,11.9157835177447,4.87837054376108,13.5668982600924,29.5953176946023,12.322545329442,6.204392969922,3.26790271709498,3.14154427835562,2.90635151899407,113.847370067274,0.318955190219557,0.355029812412377,0.354337276414597,0.350656607867864,674.562126363756,2620.28373265843,46.0963317763883,3.45573687436628,5.52243720739218
"PP_Tocoaq_29_Persea AM-3535","MDP0691","MDP0691.mzXML","per6AM3535","PP_Tocoaq_29","Persea AM-3535","Lauraceae","Persea","PP_Tocoaq_29_Persea AM-3535",NA,NA,1,359.172842005839,48.6312202139551,10.9142828933607,5.10197485512683,12.8380570870578,28.1678510188243,11.2124001833664,6.09018190073872,3.83122438175425,3.62577727201039,3.03182148483654,83.4724052333092,0.236972457405981,0.346572910965496,0.343114940833033,0.352804562002261,597.257058922048,2054.27032292094,42.0957748338394,1.70930567996514,3.59357448470957
"PP_Tocoaq_29_Gordonia fruticosa","MDP0656","MDP0656.mzXML","gorfru","PP_Tocoaq_29","Gordonia fruticosa","Theaceae","Gordonia","PP_Tocoaq_29_Gordonia fruticosa",NA,NA,26,382.791983944159,49.202690678744,12.4645227631698,3.74145343107388,13.0547973165172,29.6890943796647,12.7662354952879,5.33728377485964,2.92975454734696,2.697245908523,2.79174155370305,127.490006373092,0.350689889199377,0.300701913398497,0.300701913398497,0.393105613234012,658.369155323636,2574.43001726182,47.1733191056363,4.15178319577065,6.02948853751584
"PP_Tocoaq_29_Weinmannia ovata","MDP0704","MDP0704.mzXML","weiova","PP_Tocoaq_29","Weinmannia ovata","Cunoniaceae","Weinmannia","PP_Tocoaq_29_Weinmannia ovata",NA,NA,82,367.946992536606,45.4753260812065,11.5339277008546,3.43524010512119,16.2913824750402,28.2920984629393,12.084445792251,5.0615943942118,2.67754161434374,2.24464853984504,2.60615276482781,130.046947342015,0.36782041186792,0.281157789433348,0.280589371505277,0.376719982611743,562.387386273913,2082.93650927443,45.695740469467,3.60622478061931,6.2210888686512
"PP_Tocoaq_29_Hedyosmum racemosum","MDP0659","MDP0659.mzXML","hedrac","PP_Tocoaq_29","Hedyosmum racemosum","Chloranthaceae","Hedyosmum","PP_Tocoaq_29_Hedyosmum racemosum",NA,NA,1,235.86511661073,28.1636124877159,10.0802386522771,2.42440859460651,13.5194450426806,18.2611221625849,10.9530001335483,2.1251780292566,2.10796847700032,1.93152431213113,2.26147075886408,75.3984114339241,0.315929842065964,0.155754501449248,0.15566160469567,0.43357426411691,266.816631768757,745.38426742904,26.7100105480429,1.60055934801685,3.03967117839069
"PP_Tocoaq_29_Miconia AF-13043","MDP0668","MDP0668.mzXML","mic1AF13043","PP_Tocoaq_29","Miconia AF-13043","Melastomataceae","Miconia","PP_Tocoaq_29_Miconia AF-13043",NA,NA,1,399.598818750793,58.3396965363049,5.57815634546389,4.51581516814131,10.8400066603862,31.3816286273324,5.74745461441605,4.37809280140513,4.29126008814149,3.80741518543439,3.25432397848068,105.023690663098,0.273866560118446,0.468942391607922,0.468772199632881,0.343721729712193,649.183692795939,2485.13087471629,57.7506077391237,2.13804256635706,4.42523255500032
"PP_Tocoaq_29_Myrsine pellucida","MDP0680","MDP0680.mzXML","myr8pel","PP_Tocoaq_29","Myrsine pellucida","Primulaceae","Myrsine","PP_Tocoaq_29_Myrsine pellucida",NA,NA,37,364.039861745658,48.5313529072759,11.1461206387575,4.54299746504625,16.0178745246861,28.0813175281983,11.6455415006395,5.48049535501836,4.12526986047622,3.55875111118102,2.90882544888711,106.257397649479,0.302425679265504,0.317951786372932,0.317721285272358,0.341415999947992,568.916730459348,2018.91637299177,45.1227623025733,2.97777617447775,4.84137830471678
"PP_Tocoaq_29_Endlicheria AM-3310","MDP0652","MDP0652.mzXML","endAM3310","PP_Tocoaq_29","Endlicheria AM-3310","Lauraceae","Endlicheria","PP_Tocoaq_29_Endlicheria AM-3310",NA,NA,2,367.794379865544,46.4569966216068,12.3076002865457,4.0703049927454,16.4202292091674,28.3831662527149,12.8177176253013,5.49405519508335,3.2534717715474,2.84502923092351,2.74501014057458,120.175527693435,0.342203183648973,0.269740062539196,0.268983948593832,0.3727715206589,599.423013308172,2227.17268296155,44.9873149527854,3.56202885602084,5.75966627232757
"PP_Tocoaq_29_Cinchona calisaya","MDP0642","MDP0642.mzXML","cin1cal","PP_Tocoaq_29","Cinchona calisaya","Rubiaceae","Cinchona","PP_Tocoaq_29_Cinchona calisaya",NA,NA,4,381.875735635599,52.2029849595028,10.1457833359098,4.44612517529804,10.4351517346903,29.7428531973521,10.3747332214444,5.33112852949467,3.58702065675512,3.42435039842037,3.06991966001468,106.218542253868,0.290791766184757,0.366882723742185,0.365463421599511,0.360820890224192,665.567824149114,2635.55347291523,48.0724548859311,3.31761171981877,5.21993157623292
"PP_Tocoaq_29_Elaeagia mariae","MDP0651","MDP0651.mzXML","elamar","PP_Tocoaq_29","Elaeagia mariae","Rubiaceae","Elaeagia","PP_Tocoaq_29_Elaeagia mariae",NA,NA,53,331.735834115762,45.8437429370233,8.99884398403067,4.05984388351883,11.7392881592192,25.7691480313382,9.38543775981899,4.66177179046281,3.64956922864205,3.12405652561135,2.88363463622475,90.0232937546528,0.293961919582204,0.323827147453646,0.322491040998999,0.377743256666119,541.231022209634,1926.12732836954,41.3189466760992,2.48330181965303,4.44564880530778
"PP_Tocoaq_29_Clethra peruviana","MDP0643","MDP0643.mzXML","cle3per","PP_Tocoaq_29","Clethra peruviana","Clethraceae","Clethra","PP_Tocoaq_29_Clethra peruviana",NA,NA,1,427.248966780903,68.9465546369313,4.14370156741651,5.17206563537179,6.81195501729633,33.9177754675355,4.20721461665761,4.6748885007921,6.56598705537552,5.32972694296613,3.93961263276679,70.8779041804431,0.164931402098759,0.655328138478824,0.648386728452404,0.292987320359148,752.044890349191,2969.60119166737,63.6542978809386,1.91851325725141,3.72940090551341
"PP_Tocoaq_29_Persea AF-12248","MDP0690","MDP0690.mzXML","per6AF12248","PP_Tocoaq_29","Persea AF-12248","Lauraceae","Persea","PP_Tocoaq_29_Persea AF-12248",NA,NA,1,322.387036368079,41.5171004743847,11.2736767596672,3.29147576624394,12.9074930182441,25.0998701721376,11.6016600629167,4.27827936188006,2.69468324792584,2.52435286376511,2.67062608072063,98.9608451065488,0.305486637781111,0.263284901125511,0.261497869768757,0.381267245821224,493.427439668405,1719.90411950801,38.7505657360716,3.19260323398334,4.70784617484667
"PP_Tocoaq_29_Miconia bangii","MDP0672","MDP0672.mzXML","mic1ban","PP_Tocoaq_29","Miconia bangii","Melastomataceae","Miconia","PP_Tocoaq_29_Miconia bangii",NA,NA,1,408.823849443318,61.6512678361205,4.89670735632847,3.15955753552783,9.74318943878205,32.5473813907422,5.15431993942317,2.76056823286712,5.44094844312074,4.01216776724688,3.52319436835615,95.1802583190795,0.238016612931581,0.572379213022845,0.571103773474721,0.327247679153113,621.523981800478,2370.43644689314,64.5457483033449,2.84768827725747,4.86029348579393
"PP_Tocoaq_29_Miconia AF-7149","MDP0670","MDP0670.mzXML","mic1AF7149","PP_Tocoaq_29","Miconia AF-7149","Melastomataceae","Miconia","PP_Tocoaq_29_Miconia AF-7149",NA,NA,1,408.455513193907,49.5496006528751,12.5885748994653,3.99241037464316,19.6932419216481,32.0665562766954,13.8721544239834,4.32741196771405,3.55775074717205,2.45868320399197,2.73664540880011,153.061165175727,0.378626220958376,0.283481929531429,0.282568130684804,0.396554800465099,639.448603488719,2498.55710167947,57.748944480741,4.73395864461579,7.53517694582004
"PP_Tocoaq_29_Hedyosmum lechleri","MDP0658","MDP0658.mzXML","hedlec","PP_Tocoaq_29","Hedyosmum lechleri","Chloranthaceae","Hedyosmum","PP_Tocoaq_29_Hedyosmum lechleri",NA,NA,8,251.542002007973,30.647410009952,9.91304058388431,2.96556504544659,13.7102724491342,19.4438088773944,10.7385752798619,2.70529713909165,2.19242896960447,2.00524303670453,2.32827490638669,80.5818942604741,0.317305518996063,0.171002907233956,0.170844867475608,0.422113127863669,309.813981318927,957.25219168572,28.5816174456014,1.86008814364521,3.44992139874553
"PP_Tocoaq_29_Miconia incachacana","MDP0675","MDP0675.mzXML","mic1inc","PP_Tocoaq_29","Miconia incachacana","Melastomataceae","Miconia","PP_Tocoaq_29_Miconia incachacana",NA,NA,1,420.975602958347,65.6953767726183,3.16305079509871,4.03669951567447,8.05920119675338,33.3755178476821,3.31517906989204,3.70418085641609,5.62170464339466,4.33994458908197,3.72111012652278,82.5314768920858,0.194393436662576,0.632545203254555,0.631360347087879,0.287796390326227,648.500968256149,2572.75826385004,67.2423311184254,2.12883166195084,4.31368430400533
"PP_Tocoaq_29_Alchornea grandiflora","MDP0635","MDP0635.mzXML","alcgra","PP_Tocoaq_29","Alchornea grandiflora","Euphorbiaceae","Alchornea","PP_Tocoaq_29_Alchornea grandiflora",NA,NA,42,382.023254491408,52.2533983490253,11.2747164645288,3.43844521767517,10.837691947539,30.1552293946084,11.4563374111627,6.25938285950103,3.12427224540249,3.04710497041767,3.04842511952863,81.8226762911047,0.214844640297223,0.40233229400113,0.402236618413172,0.360561628358472,649.183366264639,2205.56528250422,46.7682107553721,1.46108408887333,3.7634807137875
"PP_Tocoaq_29_Ladenbergia bullata","MDP0663","MDP0663.mzXML","ladbul","PP_Tocoaq_29","Ladenbergia bullata","Rubiaceae","Ladenbergia","PP_Tocoaq_29_Ladenbergia bullata",NA,NA,1,387.158427070989,61.5191832484202,4.14485560576863,5.34425050296091,8.42971640818987,30.4992401653669,4.25402282571737,4.10390727305034,5.78673149380579,4.68305408364456,3.64545665121503,67.1273974751922,0.188666802845229,0.567781541675516,0.566890221370672,0.287182763804057,641.794742133686,2419.50921170667,55.9175626400928,1.57935086143213,3.43656632557091
"PP_Tocoaq_29_Chalybea AM-3664","MDP0641","MDP0641.mzXML","cha2AM3664","PP_Tocoaq_29","Chalybea AM-3664","Melastomataceae","Chalybea","PP_Tocoaq_29_Chalybea AM-3664",NA,NA,6,381.262075821821,50.952698040733,11.431115958138,4.01526077165432,16.099115595681,29.6276036452488,12.0541560550921,5.43638632979039,3.7682839362336,3.15090724404092,2.96931411079687,102.847892812391,0.274251407447557,0.380671331991281,0.376922431151176,0.350950826229336,617.509250985473,2208.17222323189,50.0421490417767,2.49154528043694,4.48260611171789
"PP_Tocoaq_29_Sciodaphyllum herzogii","MDP0700","MDP0700.mzXML","sci2her","PP_Tocoaq_29","Sciodaphyllum herzogii","Araliaceae","Sciodaphyllum","PP_Tocoaq_29_Sciodaphyllum herzogii",NA,NA,8,342.886517508993,47.7418471866779,8.03763505635156,3.11768657762328,12.5240310085176,26.8720202625434,8.48277597571957,3.5507661574255,4.10781439232325,3.33756072002365,3.00366030888316,90.5432327380987,0.274040215128103,0.370483831603941,0.368657435883405,0.367711403825226,514.023035749836,1820.35526041461,45.8507801772954,2.4384012775753,4.40393110759269
"PP_Tocoaq_29_Ocotea albida","MDP0684","MDP0684.mzXML","ocoalb1","PP_Tocoaq_29","Ocotea albida","Lauraceae","Ocotea","PP_Tocoaq_29_Ocotea albida",NA,NA,27,383.653202550622,52.3084710544425,11.5067272100776,3.30037360113171,11.3138891750562,30.3262602813671,11.6761299796741,6.31412366783941,3.16146202550149,3.10440095694531,3.07284958535192,79.3362644839841,0.206402426900732,0.390267780061747,0.390139825449829,0.365800298313023,652.783804313871,2203.99456759127,46.9199110587129,1.26445665986147,3.5690700496026
"PP_Tocoaq_29_Ocotea puberula","MDP0688","MDP0688.mzXML","ocopub","PP_Tocoaq_29","Ocotea puberula","Lauraceae","Ocotea","PP_Tocoaq_29_Ocotea puberula",NA,NA,2,358.998886883935,50.9132974530121,11.8965153058858,2.28541908156404,15.9397831670224,29.0115772142058,11.9493227564873,4.33180850888186,2.8823071285648,3.44450211497558,3.16082454058618,49.7977995825931,0.140845635846792,0.419414921408397,0.41925728513154,0.330958201278841,443.36025893991,1493.89281631018,53.1256739221815,0.413576926063804,1.5117275246363
"PP_Tocoaq_29_Mollinedia repanda","MDP0677","MDP0677.mzXML","molrep","PP_Tocoaq_29","Mollinedia repanda","Monimiaceae","Mollinedia","PP_Tocoaq_29_Mollinedia repanda",NA,NA,4,343.992628580743,48.5068130126307,9.29684679015219,7.22975024804766,12.7925663275508,26.0706263245619,9.63092300813092,7.08772047761708,3.91137010495151,3.42461408480307,2.91407802544116,90.1444170268775,0.269461130738121,0.407892955853251,0.399279399354662,0.290395978497386,562.052011022569,1909.70764690025,39.369423853241,2.6376588950169,4.38163029349745
"PP_Tocoaq_29_Hedyosmum cuatrecazanum","MDP0657","MDP0657.mzXML","hedcua","PP_Tocoaq_29","Hedyosmum cuatrecazanum","Chloranthaceae","Hedyosmum","PP_Tocoaq_29_Hedyosmum cuatrecazanum",NA,NA,1,348.796032986159,45.1474179914331,8.95198977763789,3.15160402548546,13.7950586879722,26.7489633810363,9.35773988449054,4.73584590344216,2.52015988885798,2.02608272416403,2.66613848142201,109.825359552523,0.300491665115881,0.360374980858637,0.360374980858637,0.368530145319923,508.48267552399,1850.377646241,42.486098558392,2.90394853509027,5.60205988000483
"PP_Tocoaq_29_Persea areolatocostae","MDP0692","MDP0692.mzXML","per6are","PP_Tocoaq_29","Persea areolatocostae","Lauraceae","Persea","PP_Tocoaq_29_Persea areolatocostae",NA,NA,2,382.664392241066,56.6002643010055,7.36291884806291,6.50439261502021,10.4266191361104,29.4477578067092,7.61469484384738,7.03487253328147,4.60991036336504,3.8315732209055,3.24452992324585,91.6120562728121,0.259878220826367,0.450706861051659,0.447923296733236,0.301654648955711,708.687606559791,2796.29871428131,46.9530540119909,2.5721480559013,4.74230582358129
"PP_Tocoaq_29_Prunus stipulata","MDP0698","MDP0698.mzXML","pru2sti","PP_Tocoaq_29","Prunus stipulata","Rosaceae","Prunus","PP_Tocoaq_29_Prunus stipulata",NA,NA,2,394.549215878586,58.7373146440362,6.53883480669044,2.43325002411815,8.40060043079126,31.5570633119877,6.65357660440857,2.44341481099395,4.91024496600216,4.16689692588214,3.50078356336836,88.9383810869634,0.232670970254989,0.502046159533816,0.500029783195423,0.346683665334802,598.114812788776,2291.83869072561,60.1145382308582,2.95425780335814,4.40765533392091
"PP_Tocoaq_29_Annona RSS-85","MDP0636","MDP0636.mzXML","annRSS85","PP_Tocoaq_29","Annona RSS-85","Annonaceae","Annona","PP_Tocoaq_29_Annona RSS-85",NA,NA,3,389.189395882148,54.648824515833,11.4637074803769,5.32565503457092,13.3625299366381,30.2621505639544,11.7670534920077,7.3026305613744,3.62849144103226,3.50368631476079,3.14539347268271,90.0434452109145,0.226631573956858,0.363973272398941,0.363396694067185,0.336302592076025,681.181722023122,2660.50599575977,47.2939299046484,2.26053035232722,4.23495602378367
"PP_Tocoaq_29_Ladenbergia crassifolia","MDP0664","MDP0664.mzXML","ladcra","PP_Tocoaq_29","Ladenbergia crassifolia","Rubiaceae","Ladenbergia","PP_Tocoaq_29_Ladenbergia crassifolia",NA,NA,1,355.67745846169,51.4364348002116,6.57807012843469,3.48560491935601,10.2372267759789,27.8558804572254,6.90954526192357,3.87821532917099,3.87813610529216,3.15343468559995,3.10610656072594,88.1312658644508,0.261188127296174,0.427402522716455,0.426788139786047,0.351261290274088,542.518011993988,2033.04635037935,49.6862726519824,2.29985823097692,4.53527497476494
"PP_Tocoaq_29_Ruagea ovalis","MDP0699","MDP0699.mzXML","ruaova","PP_Tocoaq_29","Ruagea ovalis","Meliaceae","Ruagea","PP_Tocoaq_29_Ruagea ovalis",NA,NA,4,334.446162663242,46.7899340078535,6.61371881267543,4.96897378505894,9.64138474891642,25.5451272831783,6.89763644130169,4.74154437807275,2.79763558493881,2.41231708222299,2.8007884408377,96.5484444807579,0.272084591822727,0.481760586578696,0.470038047040704,0.302053187397404,491.280559459133,1682.58898638466,41.2835231538124,2.96389044857228,4.98874983213476
"PP_Tocoaq_28_Ficus cuatrecasasiana","MDP0485","MDP0485.mzXML","ficcua","PP_Tocoaq_28","Ficus cuatrecasasiana","Moraceae","Ficus","PP_Tocoaq_28_Ficus cuatrecasasiana",NA,NA,3,372.316760307932,54.052800887706,7.92407633744673,7.52928747514437,10.8206151390249,27.750813922715,8.22405621684421,8.32176081273249,2.92195208207032,2.68283643042803,2.90535013652376,103.055367845898,0.283510432638656,0.467489203846225,0.467489203846225,0.276553778655794,646.683991398892,2525.53473733761,41.0708055637778,3.04655853466062,5.54685100066301
"PP_Tocoaq_28_Helicostylis tovarensis","MDP0491","MDP0491.mzXML","hel2tov","PP_Tocoaq_28","Helicostylis tovarensis","Moraceae","Helicostylis","PP_Tocoaq_28_Helicostylis tovarensis",NA,NA,23,355.839353206881,47.6650426209582,9.76944795386283,5.60562410013448,12.5779718271779,26.8361677945794,10.1407374547541,6.66118220401041,1.70369868380242,1.58023812250221,2.61940109350088,121.349522179971,0.352514302382449,0.370887734893868,0.369824897196122,0.32644940886743,584.400757844056,2234.84975225021,40.9443203179784,3.78054983586252,6.13036668634792
"PP_Tocoaq_30_Meliosma petalodentata","MDP0433","MDP0433.mzXML","melpet","PP_Tocoaq_30","Meliosma petalodentata","Sabiaceae","Meliosma","PP_Tocoaq_30_Meliosma petalodentata",NA,NA,2,428.255253611171,63.3929132563872,8.80761715372067,8.75229770179518,9.98689202600341,32.0737700524409,8.96986372207629,10.6764999416084,3.39521155415154,3.19585279344653,3.1264373423897,117.411819930663,0.28626098604887,0.507246254821716,0.507246254821716,0.274094497811062,808.128602162636,3410.27390880614,47.4205174216689,3.33524630639587,6.15293617519689
"PP_Tocoaq_28_Hedyosmum cuatrecazanum","MDP0488","MDP0488.mzXML","hedcua","PP_Tocoaq_28","Hedyosmum cuatrecazanum","Chloranthaceae","Hedyosmum","PP_Tocoaq_28_Hedyosmum cuatrecazanum",NA,NA,1,305.752947714166,41.4818671127274,8.0716806375305,4.93685054330356,11.3212701657915,22.83923131161,8.46945775744386,6.11062993304382,2.26846881905232,2.04709228243152,2.54678186138391,88.8080579176197,0.293224802647862,0.309734308524088,0.307973568393112,0.360122325876488,465.708131609229,1695.46936122809,32.8054320808705,2.13995182995072,4.68287027882465
"PP_Tocoaq_28_Mollinedia ovata","MDP0504","MDP0504.mzXML","molova","PP_Tocoaq_28","Mollinedia ovata","Monimiaceae","Mollinedia","PP_Tocoaq_28_Mollinedia ovata",NA,NA,42,410.085904744306,59.463621905631,9.20141821822206,7.07803893970637,12.1517533737254,30.9100721386706,9.57758730542799,8.74049161869968,3.57537540301189,2.93740827324911,3.04180942607688,114.196793683948,0.287008937793247,0.496475559493456,0.496475559493456,0.301712012865917,710.856470439785,2788.36594786696,47.2704006163097,3.60141409681694,6.0018955774651
"PP_Tocoaq_28_Myrcia sintenisii","MDP0506","MDP0506.mzXML","myr2sin","PP_Tocoaq_28","Myrcia sintenisii","Myrtaceae","Myrcia","PP_Tocoaq_28_Myrcia sintenisii",NA,NA,10,399.330117308361,57.933335966574,9.47101831451865,6.74553827433852,12.0149386719993,30.2890958611162,9.78679255097202,8.23506304938982,4.42240019248364,3.91569270535309,3.16814391841545,99.9296982419128,0.263927794567365,0.465759025575236,0.465077955972157,0.307021961499287,730.805765846256,2875.99056086369,47.3606188415462,2.66287580289088,4.97762974128704
"PP_Tocoaq_28_Meliosma AM-3490","MDP0497","MDP0497.mzXML","melAM3490","PP_Tocoaq_28","Meliosma AM-3490","Sabiaceae","Meliosma","PP_Tocoaq_28_Meliosma AM-3490",NA,NA,3,362.963566904603,53.1739178198558,6.72898008800109,7.02708252695849,10.0925133796003,27.4041175026382,6.96240153622956,6.81142670935116,3.49930598538185,2.91553217864101,2.94311155061669,100.558053210765,0.292686122216477,0.514146886810658,0.50861351498706,0.243891484390558,613.541390264786,2401.53548584055,43.4096352549473,3.08577487545914,5.29921514278061
"PP_Tocoaq_28_Matayba boliviana","MDP0496","MDP0496.mzXML","mat1bol","PP_Tocoaq_28","Matayba boliviana","Sapindaceae","Matayba","PP_Tocoaq_28_Matayba boliviana",NA,NA,1,364.087016965598,57.6725746059143,4.77882611547486,10.5653668603385,8.04134039238945,26.5066146295314,4.85490035178477,10.6971357515388,3.11459720233067,3.18543919413858,3.01808749933263,86.9776353746658,0.278807767006417,0.615828928271621,0.615828928271621,0.16159575792719,687.528954161401,2762.60586096001,36.5200829654336,2.31363372165523,5.07047050138292
"PP_Tocoaq_28_Cupania CMG-2731","MDP0478","MDP0478.mzXML","cupCMG2731","PP_Tocoaq_28","Cupania CMG-2731","Sapindaceae","Cupania","PP_Tocoaq_28_Cupania CMG-2731",NA,NA,3,383.682884724344,52.4979830957877,10.3556724828374,5.9866770806045,14.1272236845404,29.0445270004684,10.8026850052644,7.4848399088247,3.21870348968304,2.79970166190105,2.85167309080322,115.456079488391,0.31808697561639,0.400768850073736,0.400768850073736,0.322864105253569,641.376637924893,2469.00501941775,44.9206413589355,3.45042377102992,5.71617435466095
